summary,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
Chandler and Monica are happy together - their worst problem is his habit to put CDs in the wrong box and their different taste in music. Rachel is desperate to get back on good terms with ...                See full summaryÂ Â»,5,sadness,0.6045383,0.08466013,0.029864803,0.065995514,0.1252534,0.06734303,0.6045383,0.02234483
Everyone prepares for the Gellers' 35th wedding anniversary in Long Island; Monica struggles to prepare the perfect toast; Phoebe invites her new boyfriend Parker.,3,joy,0.4721251,0.010557686,0.004300932,0.005269308,0.4721251,0.35811797,0.031155396,0.11847365
"Joey prepares for his epic interview with Soap Opera Digest, reminiscing about his past acting experiences, his friends and his romantic life.",4,neutral,0.8573507,0.005999817,0.0075112,0.012776595,0.06677439,0.8573507,0.01575592,0.03383134
"Monica and Phoebe throw Rachel a baby shower but forget to invite Rachel's mom. Rachel realizes she has no idea how to look after the baby after the birth. Meanwhile, Joey auditions for a job as a host for a new game show called ""Bamboozled"", and Chandler and Ross help him practice.",4,neutral,0.585946,0.017999293,0.026351912,0.00930015,0.023334444,0.585946,0.28523254,0.051835727
"Monica's restaurant get a bad review. After confronting the critic who wrote it, she decides to join a cooking class, with Joey in tow. Rachel gets jealous when Ross hits it off with a woman at the baby department store.",0,anger,0.40389562,0.40389562,0.32080743,0.007013788,0.009833179,0.12150463,0.11447875,0.022466473
Monica and Phoebe bet on when Rachel's baby will be born as the due date comes and goes as Rachel becomes extremely irritable; Chandler falls asleep at Joey's big movie premiere.,0,anger,0.94915855,0.94915855,0.015605248,0.002615574,0.001360431,0.023318944,0.004961592,0.002979569
"Ross and Rachel go to the hospital to have their baby, but it's a long labor. They get stuck in a semi-private room, and many other couples come and go before Rachel is ready to deliver - ...                See full summaryÂ Â»",2,fear,0.38183674,0.07531072,0.030001912,0.38183674,0.04931061,0.12734136,0.24825981,0.08793884
"After Rachel gives birth to her baby, she must confront relationship issues around her.",2,fear,0.5516304,0.05874318,0.06258911,0.5516304,0.016527412,0.24270399,0.06368173,0.004124137
Rachel thinks that Joey has proposed to her. Monica and Chandler begin trying to have a baby.,4,neutral,0.45822588,0.12686802,0.15984155,0.015754912,0.0566642,0.45822588,0.16564362,0.01700183
"Chandler, having trouble getting enough sleep at home, falls asleep in a meeting and accidentally agrees to run his company's Tulsa office.",4,neutral,0.52240896,0.028705822,0.085378245,0.041336954,0.00651088,0.52240896,0.24734786,0.06831129
"Joey arranges a blind date for Phoebe. Chandler is leaving for Tulsa without Monica, because she has got a great job offer.",4,neutral,0.36743048,0.009729024,0.006418194,0.006034141,0.21953939,0.36743048,0.3583542,0.032494582
Monica thinks Chandler is aroused by shark documentaries.,1,disgust,0.56412536,0.02580966,0.56412536,0.14655273,0.004021483,0.2010487,0.020229522,0.03821262
"Phoebe will celebrate her birthday by having a dinner with her friends at a fancy restaurant. But everybody is late to the dinner, due to a series of problems.",4,neutral,0.40982044,0.009181879,0.02184281,0.002070741,0.23052973,0.40982044,0.24407853,0.08247585
"Looking for a new nanny, Ross and Rachel hire a male nanny named Sandy. Monica tells Chandler that a guy at work is the funniest guy she has ever met.",3,joy,0.54908603,0.011746715,0.028060064,0.004294178,0.54908603,0.2548671,0.017680539,0.13426536
"Ross finds a way to make Emma laugh - singing ""Baby Got Back."" Meanwhile, Phoebe meets Mike's parents, and Joey and Chandler find a video tape in Richard's apartment.",4,neutral,0.55446213,0.013651576,0.014121755,0.00206008,0.3422419,0.55446213,0.020188782,0.053273723
Rachel's middle sister shows up at Thanksgiving and causes arguments amongst the gang.,4,neutral,0.39781958,0.24665906,0.2725468,0.004092799,0.034355786,0.39781958,0.031312477,0.01321354
"Rachel is ready to start hanging out again. She and Phoebe go to a bar, where they meet two guys.",4,neutral,0.48451507,0.007541464,0.014724683,0.003993955,0.45959827,0.48451507,0.007654613,0.021971917
"Chandler must spend Christmas in Tulsa, which Monica thinks he might have an affair with a former Miss Oklahoma runner-up while he is there. Chandler comes home early to announce that he quit his job.",5,sadness,0.9153621,0.001983891,0.00362416,0.002033748,0.010784767,0.049646657,0.9153621,0.016564569
"Chandler starts looking for a job and is anxious about having a baby, Rachel decides to go back to work, and Phoebe works as an extra on Joey's show.",2,fear,0.95313454,0.00334041,0.00096944,0.95313454,0.007132133,0.01705362,0.013439737,0.004930184
Ross makes Joey stay away from their new nanny. Mike accidentally kills Phoebe's rat. Gavin gives Rachel a scarf and a kiss for her birthday.,4,neutral,0.63163626,0.09113234,0.18540238,0.005800784,0.031400245,0.63163626,0.039969254,0.014658789
A night at Mike's piano bar gives Monica a very showy moment in the spotlight; Chandler employs his secret skill to repair Joey's botched eyebrow-waxing job.,3,joy,0.856413,0.006802036,0.024670977,0.003249743,0.856413,0.08040393,0.007033842,0.021426441
Phoebe and Joey purposely set Ross and Rachel up on bad dates in the hopes they'll get back together. Monica and Chandler babysit Emma.,4,neutral,0.6144358,0.22125542,0.068237424,0.006647583,0.01029315,0.6144358,0.05721369,0.021916954
"Joey gets a part in a stage-play in a painful way. Ross and Phoebe are mugged outside Central Perk, Phoebe realizes that she mugged Ross 18 years ago. Chandler starts his new career as advertising writer.",5,sadness,0.90568817,0.01733757,0.031742215,0.025593108,0.002135633,0.014251016,0.90568817,0.003252288
"When Monica and Chandler both ask Joey for money not wanting the other to know why they are asking for it, Chandler sees that Joey gave money to Monica. Joey makes up that Monica is getting...                See full summaryÂ Â»",0,anger,0.22934084,0.22934084,0.03597177,0.12983109,0.0911853,0.18325019,0.16148297,0.16893776
"When Chandler and Ross joke around on their college website, Ross is accused of being dead which leads to the fact that he was not popular in college. Joey is not willing to give his ...                See full summaryÂ Â»",5,sadness,0.33934507,0.2598365,0.06766713,0.153584,0.0365807,0.10022193,0.33934507,0.04276463
"Hoping to win a huge jackpot, the friends pool their money and buy dozens of lottery tickets. However, they bicker over how to spend the fortune if they win, and Monica irritates everyone else by buying tickets just for her and Chandler.",0,anger,0.7374658,0.7374658,0.0791009,0.003022212,0.010910277,0.13422495,0.024944529,0.010331309
"Joey is insecure now his Days of Our Lives character Dr. Drake Ramore is getting real dialog, so he asks Rachel to come along to the set, which she loves enough to get romantic dreams, but ...                See full summaryÂ Â»",2,fear,0.70379037,0.054307587,0.017177131,0.70379037,0.030266333,0.075128876,0.096451044,0.022878697
Joey throws a cast party on the roof of his building where he ends up making out with an attractive professor that Ross had a crush on.,1,disgust,0.4540595,0.040253386,0.4540595,0.010254609,0.11382635,0.31570533,0.025867749,0.040032964
"Still unable to conceive, Monica and Chandler decide to get tests done at a fertility clinic, where they run into Chandler's favorite ex, Janice. Rachel receives a gift certificate for a ...                See full summaryÂ Â»",5,sadness,0.64006925,0.01226729,0.005640612,0.061579373,0.16204017,0.065275766,0.64006925,0.05312761
"When Joey hears that his girlfriend Charlie is an insecure shopper, he volunteers expert Rachel, who dreads being alone with her, so she makes sure Phoebe comes along, by saying she needs a...                See full summaryÂ Â»",2,fear,0.9247054,0.007232218,0.003182493,0.9247054,0.007030466,0.010181235,0.04434761,0.003320673
"Chandler gives advice to David, but that makes David want to propose to Phoebe. Although Phoebe is still in love with Mike. Monica calls Mike who shows up there right in the middle of ...                See full summaryÂ Â»",5,sadness,0.5604928,0.0745212,0.019845285,0.13358943,0.051229596,0.10676904,0.5604928,0.053552676
"To the other friends' fury, it keeps raining except during Ross's speech, which to their amazement is a big hit with the paleontologists. Joey's scientific ignorance decides Charlie to turn...                See full summaryÂ Â»",0,anger,0.9362879,0.9362879,0.006662699,0.012114277,0.00708215,0.012178704,0.012758933,0.012915395
Joey and Ross both attempt to come clean to each other that they're dating Rachel and Charlie. Phoebe finds out Mike has another girlfriend.,4,neutral,0.4549607,0.047531575,0.11563193,0.018110521,0.038760997,0.4549607,0.25128666,0.07371764
Rachel and Joey fear for Ross's state of mind after he finds out about their relationship. Chandler and Monica visit some friends of Phoebe to get advice on adoption. Frank and the triplets come to visit.,2,fear,0.9599701,0.002805521,0.001490537,0.9599701,0.003698461,0.024303626,0.005365505,0.002366224
Ross goes to a tanning salon but fails to follow the 'simple' instructions. Joey and Rachel struggle to make the transition from friends to lovers. Monica and Phoebe try to avoid an annoying woman that used to live in their building.,5,sadness,0.45276916,0.16774888,0.07910194,0.009521337,0.005669999,0.2751204,0.45276916,0.01006834
"On Emma's first birthday, Ross and Rachel convince everyone to delay their plans so they can attend her party, however plans go awry when Emma's birthday cake is revealed.",6,surprise,0.42618707,0.026396938,0.008357732,0.1012096,0.05835042,0.052545242,0.32695296,0.42618707
Rachel's sister Amy comes to visit and moves in with her and Joey. Phoebe constantly and accidentally ruins Mike's proposals. Joey struggles to write a letter of recommendation for Monica and Chandler's adoption agency.,5,sadness,0.59817076,0.042076305,0.020158844,0.015630117,0.004975535,0.27528316,0.59817076,0.04370535
Ross applies for a paleontology grant and finds out Charlie's ex-boyfriend reviews the applications. Monica and Rachel fight over who has to take Phoebe's ugly painting.,0,anger,0.4786943,0.4786943,0.2478432,0.008872403,0.006316678,0.14565714,0.10321464,0.009401613
Monica and Chandler nervously prepare for a visit from an adoption worker. Phoebe and Mike keep changing their minds about donating their wedding money to charity. Ross fights Rachel's fear of swings.,2,fear,0.961524,0.004781342,0.001668336,0.961524,0.002921115,0.022681491,0.003252196,0.003171635
"Joey, Ross, Rachel and Phoebe convince Monica and Chandler to host Thanksgiving, however the four of them end up arriving to dinner an hour late.",5,sadness,0.56850606,0.01337832,0.018756507,0.005301463,0.009822118,0.32559422,0.56850606,0.058641322
"After Rachel confirms Joey is more mature in relationships, Phoebe presents him to another friend as date, Sarah, who fails alas to respect his primordial rule by touching food in his plate...                See full summaryÂ Â»",5,sadness,0.22336105,0.14351743,0.055647578,0.12598069,0.14309561,0.20577401,0.22336105,0.10262364
Chandler and Monica have decided they want to raise their offspring in a suburban house and even find a perfect one in Westchester. Rachel and Phoebe see Chandler enter a car with his ...                See full summaryÂ Â»,3,joy,0.2767585,0.090041526,0.01898961,0.10321058,0.2767585,0.26932824,0.16448842,0.077183075
Old secrets come to light when Ross and Chandler attend a college reunion. Monica and Rachel throw Phoebe a bachelorette party. Joey appears as a celebrity partner on a game show.,4,neutral,0.4757771,0.030294001,0.11625804,0.009523595,0.2636423,0.4757771,0.027308326,0.07719659
Chaos ensues as Phoebe and Mike prepare to get married.,4,neutral,0.6359953,0.06361407,0.04461735,0.079758264,0.02847865,0.6359953,0.13646701,0.011069262
Phoebe tries to teach Joey to speak French for an audition; Ross and Rachel head out to Long Island after her dad has a heart attack.,5,sadness,0.8768863,0.005672663,0.004233222,0.043334004,0.003380176,0.03818629,0.8768863,0.02830735
"When Phoebe goes to get her name changed she realizes she can change it to anything she wants, so she changes it to Princess Consuela Banana Hammock, to Mike's displeasure. Chandler finds ...                See full summaryÂ Â»",0,anger,0.43210116,0.43210116,0.09457196,0.045186933,0.05010192,0.16192554,0.17328021,0.04283229
